,FIPS,geoid,Stabr,County_Name,Rural_Urban_Continuum_Code_2013,Urban_Influence_2013,Metro_Nonmetro_2013,Metro_Micro_Noncore_2013,Year,Production
2461,47135,47135,TN,Perry County,8,4,0,0,2000,0
33551,47135,47135,TN,Perry County,8,4,0,0,2010,0
27333,47135,47135,TN,Perry County,8,4,0,0,2008,0
21115,47135,47135,TN,Perry County,8,4,0,0,2006,0
18006,47135,47135,TN,Perry County,8,4,0,0,2005,0
14897,47135,47135,TN,Perry County,8,4,0,0,2004,0
11789,47137,47137,TN,Pickett County,9,10,0,0,2003,0
36661,47137,47137,TN,Pickett County,9,10,0,0,2011,0
27334,47137,47137,TN,Pickett County,9,10,0,0,2008,1499
2462,47137,47137,TN,Pickett County,9,10,0,0,2000,0
24225,47137,47137,TN,Pickett County,9,10,0,0,2007,0
33552,47137,47137,TN,Pickett County,9,10,0,0,2010,0
18007,47137,47137,TN,Pickett County,9,10,0,0,2005,0
5571,47137,47137,TN,Pickett County,9,10,0,0,2001,0
14898,47137,47137,TN,Pickett County,9,10,0,0,2004,0
30443,47137,47137,TN,Pickett County,9,10,0,0,2009,0
8680,47137,47137,TN,Pickett County,9,10,0,0,2002,0
21116,47137,47137,TN,Pickett County,9,10,0,0,2006,0
8681,47139,47139,TN,Polk County,3,2,1,2,2002,0
5572,47139,47139,TN,Polk County,3,2,1,2,2001,0
27335,47139,47139,TN,Polk County,3,2,1,2,2008,0
33553,47139,47139,TN,Polk County,3,2,1,2,2010,0
21117,47139,47139,TN,Polk County,3,2,1,2,2006,0
24226,47139,47139,TN,Polk County,3,2,1,2,2007,0
11790,47139,47139,TN,Polk County,3,2,1,2,2003,0
36662,47139,47139,TN,Polk County,3,2,1,2,2011,0
2463,47139,47139,TN,Polk County,3,2,1,2,2000,0
30444,47139,47139,TN,Polk County,3,2,1,2,2009,0
14899,47139,47139,TN,Polk County,3,2,1,2,2004,0
18008,47139,47139,TN,Polk County,3,2,1,2,2005,0
5573,47141,47141,TN,Putnam County,4,3,0,1,2001,0
30445,47141,47141,TN,Putnam County,4,3,0,1,2009,0
2464,47141,47141,TN,Putnam County,4,3,0,1,2000,0
18009,47141,47141,TN,Putnam County,4,3,0,1,2005,0
24227,47141,47141,TN,Putnam County,4,3,0,1,2007,0
33554,47141,47141,TN,Putnam County,4,3,0,1,2010,0
27336,47141,47141,TN,Putnam County,4,3,0,1,2008,0
21118,47141,47141,TN,Putnam County,4,3,0,1,2006,0
8682,47141,47141,TN,Putnam County,4,3,0,1,2002,0
14900,47141,47141,TN,Putnam County,4,3,0,1,2004,0
11791,47141,47141,TN,Putnam County,4,3,0,1,2003,0
36663,47141,47141,TN,Putnam County,4,3,0,1,2011,0
14901,47143,47143,TN,Rhea County,6,5,0,1,2004,0
27337,47143,47143,TN,Rhea County,6,5,0,1,2008,0
11792,47143,47143,TN,Rhea County,6,5,0,1,2003,0
18010,47143,47143,TN,Rhea County,6,5,0,1,2005,0
30446,47143,47143,TN,Rhea County,6,5,0,1,2009,0
8683,47143,47143,TN,Rhea County,6,5,0,1,2002,0
36664,47143,47143,TN,Rhea County,6,5,0,1,2011,0
24228,47143,47143,TN,Rhea County,6,5,0,1,2007,0
2465,47143,47143,TN,Rhea County,6,5,0,1,2000,0
21119,47143,47143,TN,Rhea County,6,5,0,1,2006,0
33555,47143,47143,TN,Rhea County,6,5,0,1,2010,0
5574,47143,47143,TN,Rhea County,6,5,0,1,2001,0
8684,47145,47145,TN,Roane County,2,2,1,2,2002,0
21120,47145,47145,TN,Roane County,2,2,1,2,2006,673
27338,47145,47145,TN,Roane County,2,2,1,2,2008,20155
5575,47145,47145,TN,Roane County,2,2,1,2,2001,0
18011,47145,47145,TN,Roane County,2,2,1,2,2005,1027
33556,47145,47145,TN,Roane County,2,2,1,2,2010,10323
14902,47145,47145,TN,Roane County,2,2,1,2,2004,0
30447,47145,47145,TN,Roane County,2,2,1,2,2009,17178
2466,47145,47145,TN,Roane County,2,2,1,2,2000,0
24229,47145,47145,TN,Roane County,2,2,1,2,2007,11904
11793,47145,47145,TN,Roane County,2,2,1,2,2003,0
36665,47145,47145,TN,Roane County,2,2,1,2,2011,14753
5576,47147,47147,TN,Robertson County,1,1,1,2,2001,0
24230,47147,47147,TN,Robertson County,1,1,1,2,2007,0
33557,47147,47147,TN,Robertson County,1,1,1,2,2010,0
14903,47147,47147,TN,Robertson County,1,1,1,2,2004,0
2467,47147,47147,TN,Robertson County,1,1,1,2,2000,0
36666,47147,47147,TN,Robertson County,1,1,1,2,2011,0
21121,47147,47147,TN,Robertson County,1,1,1,2,2006,0
18012,47147,47147,TN,Robertson County,1,1,1,2,2005,0
30448,47147,47147,TN,Robertson County,1,1,1,2,2009,0
11794,47147,47147,TN,Robertson County,1,1,1,2,2003,0
8685,47147,47147,TN,Robertson County,1,1,1,2,2002,0
27339,47147,47147,TN,Robertson County,1,1,1,2,2008,0
11795,47149,47149,TN,Rutherford County,1,1,1,2,2003,0
27340,47149,47149,TN,Rutherford County,1,1,1,2,2008,0
24231,47149,47149,TN,Rutherford County,1,1,1,2,2007,0
2468,47149,47149,TN,Rutherford County,1,1,1,2,2000,0
18013,47149,47149,TN,Rutherford County,1,1,1,2,2005,0
14904,47149,47149,TN,Rutherford County,1,1,1,2,2004,0
30449,47149,47149,TN,Rutherford County,1,1,1,2,2009,0
21122,47149,47149,TN,Rutherford County,1,1,1,2,2006,0
33558,47149,47149,TN,Rutherford County,1,1,1,2,2010,0
5577,47149,47149,TN,Rutherford County,1,1,1,2,2001,0
8686,47149,47149,TN,Rutherford County,1,1,1,2,2002,0
36667,47149,47149,TN,Rutherford County,1,1,1,2,2011,0
27341,47151,47151,TN,Scott County,6,6,0,0,2008,620172
30450,47151,47151,TN,Scott County,6,6,0,0,2009,837505
21123,47151,47151,TN,Scott County,6,6,0,0,2006,299711
36668,47151,47151,TN,Scott County,6,6,0,0,2011,865967
8687,47151,47151,TN,Scott County,6,6,0,0,2002,256939
33559,47151,47151,TN,Scott County,6,6,0,0,2010,819547
11796,47151,47151,TN,Scott County,6,6,0,0,2003,215137
24232,47151,47151,TN,Scott County,6,6,0,0,2007,535655
2469,47151,47151,TN,Scott County,6,6,0,0,2000,307739
14905,47151,47151,TN,Scott County,6,6,0,0,2004,210025
5578,47151,47151,TN,Scott County,6,6,0,0,2001,245831
18014,47151,47151,TN,Scott County,6,6,0,0,2005,219858
27342,47153,47153,TN,Sequatchie County,2,2,1,2,2008,0
5579,47153,47153,TN,Sequatchie County,2,2,1,2,2001,0
14906,47153,47153,TN,Sequatchie County,2,2,1,2,2004,0
18015,47153,47153,TN,Sequatchie County,2,2,1,2,2005,0
24233,47153,47153,TN,Sequatchie County,2,2,1,2,2007,0
2470,47153,47153,TN,Sequatchie County,2,2,1,2,2000,0
33560,47153,47153,TN,Sequatchie County,2,2,1,2,2010,0
21124,47153,47153,TN,Sequatchie County,2,2,1,2,2006,0
30451,47153,47153,TN,Sequatchie County,2,2,1,2,2009,0
11797,47153,47153,TN,Sequatchie County,2,2,1,2,2003,0
36669,47153,47153,TN,Sequatchie County,2,2,1,2,2011,0
8688,47153,47153,TN,Sequatchie County,2,2,1,2,2002,0
14907,47155,47155,TN,Sevier County,4,5,0,1,2004,0
36670,47155,47155,TN,Sevier County,4,5,0,1,2011,0
24234,47155,47155,TN,Sevier County,4,5,0,1,2007,0
18016,47155,47155,TN,Sevier County,4,5,0,1,2005,0
27343,47155,47155,TN,Sevier County,4,5,0,1,2008,0
5580,47155,47155,TN,Sevier County,4,5,0,1,2001,0
8689,47155,47155,TN,Sevier County,4,5,0,1,2002,0
11798,47155,47155,TN,Sevier County,4,5,0,1,2003,0
2471,47155,47155,TN,Sevier County,4,5,0,1,2000,0
30452,47155,47155,TN,Sevier County,4,5,0,1,2009,0
21125,47155,47155,TN,Sevier County,4,5,0,1,2006,0
33561,47155,47155,TN,Sevier County,4,5,0,1,2010,0
14908,47157,47157,TN,Shelby County,1,1,1,2,2004,0
2472,47157,47157,TN,Shelby County,1,1,1,2,2000,0
33562,47157,47157,TN,Shelby County,1,1,1,2,2010,0
21126,47157,47157,TN,Shelby County,1,1,1,2,2006,0
27344,47157,47157,TN,Shelby County,1,1,1,2,2008,0
5581,47157,47157,TN,Shelby County,1,1,1,2,2001,0
11799,47157,47157,TN,Shelby County,1,1,1,2,2003,0
30453,47157,47157,TN,Shelby County,1,1,1,2,2009,0
8690,47157,47157,TN,Shelby County,1,1,1,2,2002,0
24235,47157,47157,TN,Shelby County,1,1,1,2,2007,0
18017,47157,47157,TN,Shelby County,1,1,1,2,2005,0
36671,47157,47157,TN,Shelby County,1,1,1,2,2011,0
36672,47159,47159,TN,Smith County,1,1,1,2,2011,0
21127,47159,47159,TN,Smith County,1,1,1,2,2006,0
2473,47159,47159,TN,Smith County,1,1,1,2,2000,0
33563,47159,47159,TN,Smith County,1,1,1,2,2010,0
18018,47159,47159,TN,Smith County,1,1,1,2,2005,0
11800,47159,47159,TN,Smith County,1,1,1,2,2003,0
5582,47159,47159,TN,Smith County,1,1,1,2,2001,0
8691,47159,47159,TN,Smith County,1,1,1,2,2002,0
27345,47159,47159,TN,Smith County,1,1,1,2,2008,0
24236,47159,47159,TN,Smith County,1,1,1,2,2007,0
30454,47159,47159,TN,Smith County,1,1,1,2,2009,0
14909,47159,47159,TN,Smith County,1,1,1,2,2004,0
24237,47161,47161,TN,Stewart County,8,7,0,0,2007,0
2474,47161,47161,TN,Stewart County,8,7,0,0,2000,0
36673,47161,47161,TN,Stewart County,8,7,0,0,2011,0
27346,47161,47161,TN,Stewart County,8,7,0,0,2008,0
33564,47161,47161,TN,Stewart County,8,7,0,0,2010,0
11801,47161,47161,TN,Stewart County,8,7,0,0,2003,0
21128,47161,47161,TN,Stewart County,8,7,0,0,2006,0
8692,47161,47161,TN,Stewart County,8,7,0,0,2002,0
18019,47161,47161,TN,Stewart County,8,7,0,0,2005,0
30455,47161,47161,TN,Stewart County,8,7,0,0,2009,0
14910,47161,47161,TN,Stewart County,8,7,0,0,2004,0
5583,47161,47161,TN,Stewart County,8,7,0,0,2001,0
33565,47163,47163,TN,Sullivan County,2,2,1,2,2010,0
21129,47163,47163,TN,Sullivan County,2,2,1,2,2006,0
24238,47163,47163,TN,Sullivan County,2,2,1,2,2007,0
2475,47163,47163,TN,Sullivan County,2,2,1,2,2000,0
14911,47163,47163,TN,Sullivan County,2,2,1,2,2004,0
27347,47163,47163,TN,Sullivan County,2,2,1,2,2008,0
11802,47163,47163,TN,Sullivan County,2,2,1,2,2003,0
36674,47163,47163,TN,Sullivan County,2,2,1,2,2011,0
30456,47163,47163,TN,Sullivan County,2,2,1,2,2009,0
5584,47163,47163,TN,Sullivan County,2,2,1,2,2001,0
18020,47163,47163,TN,Sullivan County,2,2,1,2,2005,0
8693,47163,47163,TN,Sullivan County,2,2,1,2,2002,0
18021,47165,47165,TN,Sumner County,1,1,1,2,2005,0
30457,47165,47165,TN,Sumner County,1,1,1,2,2009,0
8694,47165,47165,TN,Sumner County,1,1,1,2,2002,0
24239,47165,47165,TN,Sumner County,1,1,1,2,2007,0
36675,47165,47165,TN,Sumner County,1,1,1,2,2011,0
14912,47165,47165,TN,Sumner County,1,1,1,2,2004,0
5585,47165,47165,TN,Sumner County,1,1,1,2,2001,0
33566,47165,47165,TN,Sumner County,1,1,1,2,2010,0
21130,47165,47165,TN,Sumner County,1,1,1,2,2006,0
2476,47165,47165,TN,Sumner County,1,1,1,2,2000,0
11803,47165,47165,TN,Sumner County,1,1,1,2,2003,0
27348,47165,47165,TN,Sumner County,1,1,1,2,2008,0
18022,47167,47167,TN,Tipton County,1,1,1,2,2005,0
24240,47167,47167,TN,Tipton County,1,1,1,2,2007,0
5586,47167,47167,TN,Tipton County,1,1,1,2,2001,0
21131,47167,47167,TN,Tipton County,1,1,1,2,2006,0
2477,47167,47167,TN,Tipton County,1,1,1,2,2000,0
33567,47167,47167,TN,Tipton County,1,1,1,2,2010,0
11804,47167,47167,TN,Tipton County,1,1,1,2,2003,0
30458,47167,47167,TN,Tipton County,1,1,1,2,2009,0
8695,47167,47167,TN,Tipton County,1,1,1,2,2002,0
27349,47167,47167,TN,Tipton County,1,1,1,2,2008,0
14913,47167,47167,TN,Tipton County,1,1,1,2,2004,0
36676,47167,47167,TN,Tipton County,1,1,1,2,2011,0
2478,47169,47169,TN,Trousdale County,1,1,1,2,2000,0
5587,47169,47169,TN,Trousdale County,1,1,1,2,2001,0
27350,47169,47169,TN,Trousdale County,1,1,1,2,2008,0
14914,47169,47169,TN,Trousdale County,1,1,1,2,2004,0
36677,47169,47169,TN,Trousdale County,1,1,1,2,2011,0
21132,47169,47169,TN,Trousdale County,1,1,1,2,2006,0
8696,47169,47169,TN,Trousdale County,1,1,1,2,2002,0
11805,47169,47169,TN,Trousdale County,1,1,1,2,2003,0
18023,47169,47169,TN,Trousdale County,1,1,1,2,2005,0
24241,47169,47169,TN,Trousdale County,1,1,1,2,2007,0
30459,47169,47169,TN,Trousdale County,1,1,1,2,2009,0
33568,47169,47169,TN,Trousdale County,1,1,1,2,2010,0
5588,47171,47171,TN,Unicoi County,3,2,1,2,2001,0
36678,47171,47171,TN,Unicoi County,3,2,1,2,2011,0
2479,47171,47171,TN,Unicoi County,3,2,1,2,2000,0
18024,47171,47171,TN,Unicoi County,3,2,1,2,2005,0
30460,47171,47171,TN,Unicoi County,3,2,1,2,2009,0
21133,47171,47171,TN,Unicoi County,3,2,1,2,2006,0
11806,47171,47171,TN,Unicoi County,3,2,1,2,2003,0
27351,47171,47171,TN,Unicoi County,3,2,1,2,2008,0
24242,47171,47171,TN,Unicoi County,3,2,1,2,2007,0
8697,47171,47171,TN,Unicoi County,3,2,1,2,2002,0
14915,47171,47171,TN,Unicoi County,3,2,1,2,2004,0
33569,47171,47171,TN,Unicoi County,3,2,1,2,2010,0
27352,47173,47173,TN,Union County,2,2,1,2,2008,0
8698,47173,47173,TN,Union County,2,2,1,2,2002,0
30461,47173,47173,TN,Union County,2,2,1,2,2009,0
14916,47173,47173,TN,Union County,2,2,1,2,2004,0
11807,47173,47173,TN,Union County,2,2,1,2,2003,0
2480,47173,47173,TN,Union County,2,2,1,2,2000,0
21134,47173,47173,TN,Union County,2,2,1,2,2006,0
18025,47173,47173,TN,Union County,2,2,1,2,2005,0
36679,47173,47173,TN,Union County,2,2,1,2,2011,0
33570,47173,47173,TN,Union County,2,2,1,2,2010,0
24243,47173,47173,TN,Union County,2,2,1,2,2007,0
5589,47173,47173,TN,Union County,2,2,1,2,2001,0
2481,47175,47175,TN,Van Buren County,9,10,0,0,2000,0
24244,47175,47175,TN,Van Buren County,9,10,0,0,2007,0
30462,47175,47175,TN,Van Buren County,9,10,0,0,2009,0
8699,47175,47175,TN,Van Buren County,9,10,0,0,2002,0
27353,47175,47175,TN,Van Buren County,9,10,0,0,2008,0
14917,47175,47175,TN,Van Buren County,9,10,0,0,2004,0
33571,47175,47175,TN,Van Buren County,9,10,0,0,2010,0
36680,47175,47175,TN,Van Buren County,9,10,0,0,2011,0
5590,47175,47175,TN,Van Buren County,9,10,0,0,2001,0
11808,47175,47175,TN,Van Buren County,9,10,0,0,2003,0
21135,47175,47175,TN,Van Buren County,9,10,0,0,2006,0
18026,47175,47175,TN,Van Buren County,9,10,0,0,2005,0
11809,47177,47177,TN,Warren County,6,3,0,1,2003,0
21136,47177,47177,TN,Warren County,6,3,0,1,2006,0
2482,47177,47177,TN,Warren County,6,3,0,1,2000,0
36681,47177,47177,TN,Warren County,6,3,0,1,2011,0
24245,47177,47177,TN,Warren County,6,3,0,1,2007,0
14918,47177,47177,TN,Warren County,6,3,0,1,2004,0
5591,47177,47177,TN,Warren County,6,3,0,1,2001,0
18027,47177,47177,TN,Warren County,6,3,0,1,2005,0
8700,47177,47177,TN,Warren County,6,3,0,1,2002,0
27354,47177,47177,TN,Warren County,6,3,0,1,2008,0
30463,47177,47177,TN,Warren County,6,3,0,1,2009,0
33572,47177,47177,TN,Warren County,6,3,0,1,2010,0
30464,47179,47179,TN,Washington County,3,2,1,2,2009,0
11810,47179,47179,TN,Washington County,3,2,1,2,2003,0
24246,47179,47179,TN,Washington County,3,2,1,2,2007,0
14919,47179,47179,TN,Washington County,3,2,1,2,2004,0
2483,47179,47179,TN,Washington County,3,2,1,2,2000,0
21137,47179,47179,TN,Washington County,3,2,1,2,2006,0
5592,47179,47179,TN,Washington County,3,2,1,2,2001,0
27355,47179,47179,TN,Washington County,3,2,1,2,2008,0
36682,47179,47179,TN,Washington County,3,2,1,2,2011,0
33573,47179,47179,TN,Washington County,3,2,1,2,2010,0
18028,47179,47179,TN,Washington County,3,2,1,2,2005,0
8701,47179,47179,TN,Washington County,3,2,1,2,2002,0
27356,47181,47181,TN,Wayne County,8,6,0,0,2008,0
8702,47181,47181,TN,Wayne County,8,6,0,0,2002,0
21138,47181,47181,TN,Wayne County,8,6,0,0,2006,0
18029,47181,47181,TN,Wayne County,8,6,0,0,2005,0
11811,47181,47181,TN,Wayne County,8,6,0,0,2003,0
2484,47181,47181,TN,Wayne County,8,6,0,0,2000,0
5593,47181,47181,TN,Wayne County,8,6,0,0,2001,0
33574,47181,47181,TN,Wayne County,8,6,0,0,2010,0
36683,47181,47181,TN,Wayne County,8,6,0,0,2011,0
24247,47181,47181,TN,Wayne County,8,6,0,0,2007,0
14920,47181,47181,TN,Wayne County,8,6,0,0,2004,0
30465,47181,47181,TN,Wayne County,8,6,0,0,2009,0
36684,47183,47183,TN,Weakley County,7,8,0,1,2011,0
8703,47183,47183,TN,Weakley County,7,8,0,1,2002,0
11812,47183,47183,TN,Weakley County,7,8,0,1,2003,0
21139,47183,47183,TN,Weakley County,7,8,0,1,2006,0
5594,47183,47183,TN,Weakley County,7,8,0,1,2001,0
2485,47183,47183,TN,Weakley County,7,8,0,1,2000,0
14921,47183,47183,TN,Weakley County,7,8,0,1,2004,0
27357,47183,47183,TN,Weakley County,7,8,0,1,2008,0
18030,47183,47183,TN,Weakley County,7,8,0,1,2005,0
24248,47183,47183,TN,Weakley County,7,8,0,1,2007,0
30466,47183,47183,TN,Weakley County,7,8,0,1,2009,0
33575,47183,47183,TN,Weakley County,7,8,0,1,2010,0
2486,47185,47185,TN,White County,7,9,0,0,2000,0
18031,47185,47185,TN,White County,7,9,0,0,2005,0
21140,47185,47185,TN,White County,7,9,0,0,2006,0
30467,47185,47185,TN,White County,7,9,0,0,2009,0
27358,47185,47185,TN,White County,7,9,0,0,2008,0
8704,47185,47185,TN,White County,7,9,0,0,2002,0
14922,47185,47185,TN,White County,7,9,0,0,2004,0
11813,47185,47185,TN,White County,7,9,0,0,2003,0
24249,47185,47185,TN,White County,7,9,0,0,2007,0
5595,47185,47185,TN,White County,7,9,0,0,2001,0
33576,47185,47185,TN,White County,7,9,0,0,2010,0
36685,47185,47185,TN,White County,7,9,0,0,2011,0
11814,47187,47187,TN,Williamson County,1,1,1,2,2003,0
18032,47187,47187,TN,Williamson County,1,1,1,2,2005,0
8705,47187,47187,TN,Williamson County,1,1,1,2,2002,0
33577,47187,47187,TN,Williamson County,1,1,1,2,2010,0
30468,47187,47187,TN,Williamson County,1,1,1,2,2009,0
27359,47187,47187,TN,Williamson County,1,1,1,2,2008,0
2487,47187,47187,TN,Williamson County,1,1,1,2,2000,0
36686,47187,47187,TN,Williamson County,1,1,1,2,2011,0
24250,47187,47187,TN,Williamson County,1,1,1,2,2007,0
5596,47187,47187,TN,Williamson County,1,1,1,2,2001,0
14923,47187,47187,TN,Williamson County,1,1,1,2,2004,0
21141,47187,47187,TN,Williamson County,1,1,1,2,2006,0
33578,47189,47189,TN,Wilson County,1,1,1,2,2010,0
14924,47189,47189,TN,Wilson County,1,1,1,2,2004,0
21142,47189,47189,TN,Wilson County,1,1,1,2,2006,0
24251,47189,47189,TN,Wilson County,1,1,1,2,2007,0
30469,47189,47189,TN,Wilson County,1,1,1,2,2009,0
36687,47189,47189,TN,Wilson County,1,1,1,2,2011,0
2488,47189,47189,TN,Wilson County,1,1,1,2,2000,0
18033,47189,47189,TN,Wilson County,1,1,1,2,2005,0
27360,47189,47189,TN,Wilson County,1,1,1,2,2008,0
8706,47189,47189,TN,Wilson County,1,1,1,2,2002,0
5597,47189,47189,TN,Wilson County,1,1,1,2,2001,0
11815,47189,47189,TN,Wilson County,1,1,1,2,2003,0
11816,48001,48001,TX,Anderson County,7,8,0,1,2003,15708594
33579,48001,48001,TX,Anderson County,7,8,0,1,2010,8220509
30470,48001,48001,TX,Anderson County,7,8,0,1,2009,11035391
14925,48001,48001,TX,Anderson County,7,8,0,1,2004,14050014
36688,48001,48001,TX,Anderson County,7,8,0,1,2011,8183495
5598,48001,48001,TX,Anderson County,7,8,0,1,2001,14809703
8707,48001,48001,TX,Anderson County,7,8,0,1,2002,15204594
2489,48001,48001,TX,Anderson County,7,8,0,1,2000,12968389
24252,48001,48001,TX,Anderson County,7,8,0,1,2007,13902135
27361,48001,48001,TX,Anderson County,7,8,0,1,2008,12044989
18034,48001,48001,TX,Anderson County,7,8,0,1,2005,11681742
21143,48001,48001,TX,Anderson County,7,8,0,1,2006,12859598
21144,48003,48003,TX,Andrews County,6,5,0,1,2006,30150614
5599,48003,48003,TX,Andrews County,6,5,0,1,2001,37935204
30471,48003,48003,TX,Andrews County,6,5,0,1,2009,30515856
11817,48003,48003,TX,Andrews County,6,5,0,1,2003,30427296
33580,48003,48003,TX,Andrews County,6,5,0,1,2010,35308840
2490,48003,48003,TX,Andrews County,6,5,0,1,2000,36109320
14926,48003,48003,TX,Andrews County,6,5,0,1,2004,30389512
27362,48003,48003,TX,Andrews County,6,5,0,1,2008,28964420
8708,48003,48003,TX,Andrews County,6,5,0,1,2002,39208960
24253,48003,48003,TX,Andrews County,6,5,0,1,2007,29312208
36689,48003,48003,TX,Andrews County,6,5,0,1,2011,39244012
18035,48003,48003,TX,Andrews County,6,5,0,1,2005,30256520
18036,48005,48005,TX,Angelina County,5,8,0,1,2005,1386127
8709,48005,48005,TX,Angelina County,5,8,0,1,2002,555723
5600,48005,48005,TX,Angelina County,5,8,0,1,2001,512395
36690,48005,48005,TX,Angelina County,5,8,0,1,2011,8043912
27363,48005,48005,TX,Angelina County,5,8,0,1,2008,13950213
30472,48005,48005,TX,Angelina County,5,8,0,1,2009,15676760
2491,48005,48005,TX,Angelina County,5,8,0,1,2000,600822
11818,48005,48005,TX,Angelina County,5,8,0,1,2003,992014
33581,48005,48005,TX,Angelina County,5,8,0,1,2010,10899990
21145,48005,48005,TX,Angelina County,5,8,0,1,2006,3663975
24254,48005,48005,TX,Angelina County,5,8,0,1,2007,7658754
14927,48005,48005,TX,Angelina County,5,8,0,1,2004,1078457
21146,48007,48007,TX,Aransas County,2,2,1,2,2006,8813787
8710,48007,48007,TX,Aransas County,2,2,1,2,2002,7915885
11819,48007,48007,TX,Aransas County,2,2,1,2,2003,11287821
36691,48007,48007,TX,Aransas County,2,2,1,2,2011,5514214
5601,48007,48007,TX,Aransas County,2,2,1,2,2001,6831081
33582,48007,48007,TX,Aransas County,2,2,1,2,2010,7019629
2492,48007,48007,TX,Aransas County,2,2,1,2,2000,7294068
18037,48007,48007,TX,Aransas County,2,2,1,2,2005,6021995
27364,48007,48007,TX,Aransas County,2,2,1,2,2008,12254638
30473,48007,48007,TX,Aransas County,2,2,1,2,2009,11290296
14928,48007,48007,TX,Aransas County,2,2,1,2,2004,8413687
24255,48007,48007,TX,Aransas County,2,2,1,2,2007,14376753
14929,48009,48009,TX,Archer County,3,2,1,2,2004,513003
30474,48009,48009,TX,Archer County,3,2,1,2,2009,467580
27365,48009,48009,TX,Archer County,3,2,1,2,2008,483307
5602,48009,48009,TX,Archer County,3,2,1,2,2001,830252
33583,48009,48009,TX,Archer County,3,2,1,2,2010,432560
24256,48009,48009,TX,Archer County,3,2,1,2,2007,562603
8711,48009,48009,TX,Archer County,3,2,1,2,2002,733970
11820,48009,48009,TX,Archer County,3,2,1,2,2003,622659
21147,48009,48009,TX,Archer County,3,2,1,2,2006,604806
36692,48009,48009,TX,Archer County,3,2,1,2,2011,462021
2493,48009,48009,TX,Archer County,3,2,1,2,2000,673325
18038,48009,48009,TX,Archer County,3,2,1,2,2005,531335
2494,48011,48011,TX,Armstrong County,2,2,1,2,2000,0
5603,48011,48011,TX,Armstrong County,2,2,1,2,2001,0
8712,48011,48011,TX,Armstrong County,2,2,1,2,2002,0
36693,48011,48011,TX,Armstrong County,2,2,1,2,2011,0
21148,48011,48011,TX,Armstrong County,2,2,1,2,2006,0
11821,48011,48011,TX,Armstrong County,2,2,1,2,2003,0
18039,48011,48011,TX,Armstrong County,2,2,1,2,2005,0
24257,48011,48011,TX,Armstrong County,2,2,1,2,2007,0
30475,48011,48011,TX,Armstrong County,2,2,1,2,2009,0
27366,48011,48011,TX,Armstrong County,2,2,1,2,2008,0
14930,48011,48011,TX,Armstrong County,2,2,1,2,2004,0
33584,48011,48011,TX,Armstrong County,2,2,1,2,2010,0
2495,48013,48013,TX,Atascosa County,1,1,1,2,2000,10782150
33585,48013,48013,TX,Atascosa County,1,1,1,2,2010,5571130
14931,48013,48013,TX,Atascosa County,1,1,1,2,2004,6524216
5604,48013,48013,TX,Atascosa County,1,1,1,2,2001,9486160
8713,48013,48013,TX,Atascosa County,1,1,1,2,2002,7986343
21149,48013,48013,TX,Atascosa County,1,1,1,2,2006,6680285
27367,48013,48013,TX,Atascosa County,1,1,1,2,2008,6184590
24258,48013,48013,TX,Atascosa County,1,1,1,2,2007,6718060
18040,48013,48013,TX,Atascosa County,1,1,1,2,2005,6021987
30476,48013,48013,TX,Atascosa County,1,1,1,2,2009,5779302
11822,48013,48013,TX,Atascosa County,1,1,1,2,2003,6955544
36694,48013,48013,TX,Atascosa County,1,1,1,2,2011,5861483
18041,48015,48015,TX,Austin County,1,1,1,2,2005,13860402
24259,48015,48015,TX,Austin County,1,1,1,2,2007,9374243
8714,48015,48015,TX,Austin County,1,1,1,2,2002,9724709
30477,48015,48015,TX,Austin County,1,1,1,2,2009,6773990
2496,48015,48015,TX,Austin County,1,1,1,2,2000,21209588
11823,48015,48015,TX,Austin County,1,1,1,2,2003,11421648
36695,48015,48015,TX,Austin County,1,1,1,2,2011,5593453
33586,48015,48015,TX,Austin County,1,1,1,2,2010,6281847
5605,48015,48015,TX,Austin County,1,1,1,2,2001,11840953
27368,48015,48015,TX,Austin County,1,1,1,2,2008,7985180
21150,48015,48015,TX,Austin County,1,1,1,2,2006,10911286
14932,48015,48015,TX,Austin County,1,1,1,2,2004,16262137
2497,48017,48017,TX,Bailey County,7,9,0,0,2000,0
18042,48017,48017,TX,Bailey County,7,9,0,0,2005,0
